Time,Pluviometer,Lat_Pluviometer,Lon_Pluviometer,MonthlyRF
2012-11-08,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-12-08,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-13,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-14,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-15,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-16,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-17,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-18,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-19,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-20,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-21,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-22,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-23,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-24,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-25,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-26,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-27,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-28,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-29,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-30,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-08-31,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2012-01-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-02-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-03-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-04-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-05-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-06-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-07-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-08-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-10-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-11-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-12-09,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-13,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-14,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-15,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-16,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-17,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-18,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-19,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-20,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-21,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-22,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-23,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-24,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-25,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-26,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-27,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-28,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-29,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-09-30,MORNEG FERME ESSADIR,36.66806,-10.27917,49.0
2012-01-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-02-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-03-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-04-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-05-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-06-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-07-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-08-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-09-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-11-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-12-10,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-13,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-14,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-15,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-16,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-17,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-18,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-19,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-20,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-21,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-22,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-23,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-24,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-25,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-26,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-27,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-28,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-29,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-30,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-10-31,MORNEG FERME ESSADIR,36.66806,-10.27917,86.0
2012-01-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-02-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-03-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-04-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-05-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-06-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-07-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-08-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-09-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-10-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-12-11,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-13,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-14,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-15,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-16,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-17,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-18,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-19,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-20,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-21,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-22,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-23,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-24,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-25,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-26,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-27,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-28,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-29,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-11-30,MORNEG FERME ESSADIR,36.66806,-10.27917,74.5
2012-01-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-02-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-03-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-04-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-05-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-06-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-07-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-08-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-09-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-10-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-11-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-12,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-13,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-14,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-15,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-16,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-17,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-18,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-19,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-20,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-21,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-22,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-23,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-24,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-25,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-26,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-27,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-28,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-29,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-30,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2012-12-31,MORNEG FERME ESSADIR,36.66806,-10.27917,21.200000047683716
2013-01-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-02-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-03-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-04-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-05-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-06-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-07-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-08-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-09-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-10-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-11-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-12-01,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-13,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-14,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-15,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-16,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-17,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-18,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-19,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-20,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-21,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-22,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-23,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-24,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-25,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-26,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-27,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-28,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-29,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-30,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-31,MORNEG FERME ESSADIR,36.66806,-10.27917,43.700000047683716
2013-01-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-03-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-04-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-05-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-06-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-07-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-08-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-09-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-10-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-11-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-12-02,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-13,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-14,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-15,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-16,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-17,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-18,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-19,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-20,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-21,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-22,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-23,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-24,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-25,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-26,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-27,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-02-28,MORNEG FERME ESSADIR,36.66806,-10.27917,43.799999713897705
2013-01-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-02-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-04-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-05-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-06-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-07-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-08-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-09-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-10-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-11-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-12-03,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-13,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-14,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-15,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-16,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-17,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-18,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-19,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-20,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-21,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-22,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-23,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-24,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-25,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-26,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-27,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-28,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-29,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-30,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-03-31,MORNEG FERME ESSADIR,36.66806,-10.27917,49.200000047683716
2013-01-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-02-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-03-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-05-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-06-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-07-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-08-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-09-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-10-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-11-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-12-04,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-13,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-14,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-15,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-16,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-17,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-18,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-19,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-20,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-21,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-22,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-23,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-24,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-25,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-26,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-27,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-28,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-29,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-04-30,MORNEG FERME ESSADIR,36.66806,-10.27917,51.799999952316284
2013-01-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-02-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-03-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-04-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-06-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-07-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-08-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-09-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-10-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-11-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-12-05,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-13,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-14,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-15,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-16,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-17,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-18,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-19,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-20,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-21,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-22,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-23,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-24,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-25,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-26,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-27,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-28,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-29,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-30,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-05-31,MORNEG FERME ESSADIR,36.66806,-10.27917,2.5
2013-01-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-02-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-03-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-04-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-05-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-07-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-08-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-09-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-10-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-11-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-12-06,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-13,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-14,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-15,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-16,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-17,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-18,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-19,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-20,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-21,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-22,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-23,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-24,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-25,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-26,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-27,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-28,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-29,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-06-30,MORNEG FERME ESSADIR,36.66806,-10.27917,0.0
2013-01-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-02-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-03-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-04-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-05-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-06-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-08-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-09-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-10-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-11-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-12-07,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-13,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-14,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-15,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-16,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-17,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-18,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-19,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-20,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-21,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-22,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-23,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-24,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-25,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-26,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-27,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-28,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-29,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-30,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-07-31,MORNEG FERME ESSADIR,36.66806,-10.27917,8.5
2013-01-08,MORNEG FERME ESSADIR,36.66806,-10.27917,18.999999940395355
2013-02-08,MORNEG FERME ESSADIR,36.66806,-10.27917,18.999999940395355
2013-03-08,MORNEG FERME ESSADIR,36.66806,-10.27917,18.999999940395355
2013-04-08,MORNEG FERME ESSADIR,36.66806,-10.27917,18.999999940395355
2013-05-08,MORNEG FERME ESSADIR,36.66806,-10.27917,18.999999940395355
